Time	Conc
2443.375	0.00646
2443.417	0.00645
2443.458	0.00645
2443.5	0.00645
2443.542	0.00645
2443.583	0.00645
2443.625	0.00645
2443.667	0.00644
2443.708	0.00644
2443.75	0.00644
2443.792	0.00644
2443.833	0.00644
2443.875	0.00643
2443.917	0.00643
2443.958	0.00643
2444	0.00643
2444.042	0.00643
2444.083	0.00643
2444.125	0.00642
2444.167	0.00642
2444.208	0.00642
2444.25	0.00642
2444.292	0.00642
2444.333	0.00642
2444.375	0.00641
2444.417	0.00641
2444.458	0.00641
2444.5	0.00641
2444.542	0.00641
2444.583	0.00641
2444.625	0.0064
2444.667	0.0064
2444.708	0.0064
2444.75	0.0064
2444.792	0.0064
2444.833	0.0064
2444.875	0.00639
2444.917	0.00639
2444.958	0.00639
2445	0.00639
2445.042	0.00639
2445.083	0.00639
2445.125	0.00638
2445.167	0.00638
2445.208	0.00638
2445.25	0.00638
2445.292	0.00638
2445.333	0.00638
2445.375	0.00637
2445.417	0.00637
2445.458	0.00637
2445.5	0.00637
2445.542	0.00637
2445.583	0.00637
2445.625	0.00636
2445.667	0.00636
2445.708	0.00636
2445.75	0.00636
2445.792	0.00636
2445.833	0.00636
2445.875	0.00635
2445.917	0.00635
2445.958	0.00635
2446	0.00635
2446.042	0.00635
2446.083	0.00635
2446.125	0.00634
2446.167	0.00634
2446.208	0.00634
2446.25	0.00634
2446.292	0.00634
2446.333	0.00634
2446.375	0.00633
2446.417	0.00633
2446.458	0.00633
2446.5	0.00633
2446.542	0.00633
2446.583	0.00633
2446.625	0.00632
2446.667	0.00632
2446.708	0.00632
2446.75	0.00632
2446.792	0.00632
2446.833	0.00632
2446.875	0.00631
2446.917	0.00631
2446.958	0.00631
2447	0.00631
2447.042	0.00631
2447.083	0.00631
2447.125	0.0063
2447.167	0.0063
2447.208	0.0063
2447.25	0.0063
2447.292	0.0063
2447.333	0.0063
2447.375	0.00629
2447.417	0.00629
2447.458	0.00629
2447.5	0.00629
2447.542	0.00629
2447.583	0.00629
2447.625	0.00628
2447.667	0.00628
2447.708	0.00628
2447.75	0.00628
2447.792	0.00628
2447.833	0.00628
2447.875	0.00627
2447.917	0.00627
2447.958	0.00627
2448	0.00627
2448.042	0.00627
2448.083	0.00627
2448.125	0.00626
2448.167	0.00626
2448.208	0.00626
2448.25	0.0062
2448.292	0.00606
2448.333	0.00517
2448.375	0.00401
2448.417	0.00363
2448.458	0.00354
2448.5	0.00361
2448.542	0.00376
2448.583	0.00395
2448.625	0.00418
2448.667	0.00437
2448.708	0.00451
2448.75	0.00462
2448.792	0.00468
2448.833	0.0047
2448.875	0.0047
2448.917	0.00469
2448.958	0.00469
2449	0.00469
2449.042	0.00469
2449.083	0.00469
2449.125	0.00469
2449.167	0.00469
2449.208	0.00468
2449.25	0.00468
2449.292	0.00468
2449.333	0.00468
2449.375	0.00468
2449.417	0.00468
2449.458	0.00468
2449.5	0.00468
2449.542	0.00468
2449.583	0.00467
2449.625	0.00467
2449.667	0.00467
2449.708	0.00467
2449.75	0.00467
2449.792	0.00467
2449.833	0.00467
2449.875	0.00467
2449.917	0.00467
2449.958	0.00467
2450	0.00467
2450.042	0.00466
2450.083	0.00466
2450.125	0.00466
2450.167	0.00466
2450.208	0.00466
2450.25	0.00466
2450.292	0.00466
2450.333	0.00466
2450.375	0.00466
2450.417	0.00466
2450.458	0.00466
2450.5	0.00466
2450.542	0.00465
2450.583	0.00465
2450.625	0.00465
2450.667	0.00465
2450.708	0.00465
2450.75	0.00465
2450.792	0.00465
2450.833	0.00465
2450.875	0.00465
2450.917	0.00465
2450.958	0.00465
2451	0.00465
2451.042	0.00465
2451.083	0.00464
2451.125	0.00464
2451.167	0.00464
2451.208	0.00464
2451.25	0.00464
2451.292	0.00464
2451.333	0.00464
2451.375	0.00464
2451.417	0.00464
2451.458	0.00464
2451.5	0.00464
2451.542	0.00464
2451.583	0.00464
2451.625	0.00464
2451.667	0.00463
2451.708	0.00463
2451.75	0.00463
2451.792	0.00463
2451.833	0.00463
2451.875	0.00463
2451.917	0.00463
2451.958	0.00463
2452	0.00463
2452.042	0.00463
2452.083	0.00463
2452.125	0.00463
2452.167	0.00463
2452.208	0.00463
2452.25	0.00462
2452.292	0.00462
2452.333	0.00462
2452.375	0.00462
2452.417	0.00462
2452.458	0.00462
2452.5	0.00462
2452.542	0.00462
2452.583	0.00462
2452.625	0.00462
2452.667	0.00462
2452.708	0.00462
2452.75	0.00462
2452.792	0.00462
2452.833	0.00462
2452.875	0.00461
2452.917	0.00461
2452.958	0.00461
2453	0.00461
2453.042	0.00461
2453.083	0.00461
2453.125	0.00461
2453.167	0.00461
2453.208	0.00461
2453.25	0.00461
2453.292	0.00461
2453.333	0.00461
2453.375	0.00461
2453.417	0.00461
2453.458	0.00461
2453.5	0.0046
2453.542	0.0046
2453.583	0.0046
2453.625	0.0046
2453.667	0.0046
2453.708	0.0046
2453.75	0.0046
2453.792	0.0046
2453.833	0.0046
2453.875	0.0046
2453.917	0.0046
2453.958	0.0046
2454	0.0046
2454.042	0.0046
2454.083	0.0046
2454.125	0.00459
2454.167	0.00459
2454.208	0.00459
2454.25	0.00459
2454.292	0.00459
2454.333	0.00459
2454.375	0.00459
2454.417	0.00459
2454.458	0.00459
2454.5	0.00459
2454.542	0.00459
2454.583	0.00459
2454.625	0.00459
2454.667	0.00459
2454.708	0.00458
2454.75	0.00458
2454.792	0.00458
2454.833	0.00458
2454.875	0.00458
2454.917	0.00458
2454.958	0.00458
2455	0.00458
2455.042	0.00458
2455.083	0.00458
2455.125	0.00458
2455.167	0.00458
2455.208	0.00458
2455.25	0.00458
2455.292	0.00458
2455.333	0.00457
2455.375	0.00457
2455.417	0.00457
2455.458	0.00457
2455.5	0.00457
2455.542	0.00457
2455.583	0.00457
2455.625	0.00457
2455.667	0.00457
2455.708	0.00457
2455.75	0.00457
2455.792	0.00457
2455.833	0.00457
2455.875	0.00457
2455.917	0.00456
2455.958	0.00456
2456	0.00456
2456.042	0.00456
2456.083	0.00456
2456.125	0.00456
2456.167	0.00456
2456.208	0.00456
2456.25	0.00456
2456.292	0.00456
2456.333	0.00456
2456.375	0.00456
2456.417	0.00456
2456.458	0.00456
2456.5	0.00455
2456.542	0.00455
2456.583	0.00455
2456.625	0.00455
2456.667	0.00455
2456.708	0.00455
2456.75	0.00455
2456.792	0.00455
2456.833	0.00455
2456.875	0.00455
2456.917	0.00455
2456.958	0.00455
2457	0.00455
2457.042	0.00455
2457.083	0.00454
2457.125	0.00454
2457.167	0.00454
2457.208	0.00454
2457.25	0.00454
2457.292	0.00454
2457.333	0.00454
2457.375	0.00454
2457.417	0.00454
2457.458	0.00454
2457.5	0.00454
2457.542	0.00454
2457.583	0.00454
2457.625	0.00453
2457.667	0.00453
2457.708	0.00453
2457.75	0.00453
2457.792	0.00453
2457.833	0.00453
2457.875	0.00453
2457.917	0.00453
2457.958	0.00453
2458	0.00453
2458.042	0.00453
2458.083	0.00453
2458.125	0.00453
2458.167	0.00453
2458.208	0.00452
2458.25	0.00452
2458.292	0.00452
2458.333	0.00452
2458.375	0.00452
2458.417	0.00452
2458.458	0.00452
2458.5	0.00452
2458.542	0.00452
2458.583	0.00452
2458.625	0.00452
2458.667	0.00452
2458.708	0.00452
2458.75	0.00451
2458.792	0.00451
2458.833	0.00451
2458.875	0.00451
2458.917	0.00451
2458.958	0.00451
2459	0.00451
2459.042	0.00451
2459.083	0.00451
2459.125	0.00451
2459.167	0.00451
2459.208	0.00451
2459.25	0.00451
2459.292	0.0045
2459.333	0.0045
2459.375	0.0045
2459.417	0.0045
2459.458	0.0045
2459.5	0.0045
2459.542	0.0045
2459.583	0.0045
2459.625	0.0045
2459.667	0.0045
2459.708	0.0045
2459.75	0.0045
2459.792	0.0045
2459.833	0.00449
2459.875	0.00449
2459.917	0.00449
2459.958	0.00449
2460	0.00449
2460.042	0.00449
2460.083	0.00449
2460.125	0.00449
2460.167	0.00449
2460.208	0.00449
2460.25	0.00449
2460.292	0.00449
2460.333	0.00449
2460.375	0.00448
2460.417	0.00448
2460.458	0.00448
2460.5	0.00448
2460.542	0.00448
2460.583	0.00448
2460.625	0.00448
2460.667	0.00448
2460.708	0.00448
2460.75	0.00448
2460.792	0.00448
2460.833	0.00448
2460.875	0.00448
2460.917	0.00447
2460.958	0.00447
2461	0.00447
2461.042	0.00447
2461.083	0.00447
2461.125	0.00447
2461.167	0.00447
2461.208	0.00447
2461.25	0.00447
2461.292	0.00447
2461.333	0.00447
2461.375	0.00447
2461.417	0.00447
2461.458	0.00446
2461.5	0.00446
2461.542	0.00446
2461.583	0.00446
2461.625	0.00446
2461.667	0.00446
2461.708	0.00446
2461.75	0.00446
2461.792	0.00446
2461.833	0.00446
2461.875	0.00446
2461.917	0.00446
2461.958	0.00446
2462	0.00445
2462.042	0.00445
2462.083	0.00445
2462.125	0.00445
2462.167	0.00445
2462.208	0.00445
2462.25	0.00445
2462.292	0.00445
2462.333	0.00445
2462.375	0.00445
2462.417	0.00445
2462.458	0.00445
2462.5	0.00445
2462.542	0.00444
2462.583	0.00444
2462.625	0.00444
2462.667	0.00444
2462.708	0.00444
2462.75	0.00444
2462.792	0.00444
2462.833	0.00444
2462.875	0.00444
2462.917	0.00444
2462.958	0.00444
2463	0.00444
2463.042	0.00443
2463.083	0.00443
2463.125	0.00443
2463.167	0.00443
2463.208	0.00443
2463.25	0.00443
2463.292	0.00443
2463.333	0.00443
2463.375	0.00443
2463.417	0.00443
2463.458	0.00443
2463.5	0.00443
2463.542	0.00443
2463.583	0.00442
2463.625	0.00442
2463.667	0.00442
2463.708	0.00442
2463.75	0.00442
2463.792	0.00442
2463.833	0.00442
2463.875	0.00442
2463.917	0.00442
2463.958	0.00442
2464	0.00442
2464.042	0.00442
2464.083	0.00442
2464.125	0.00441
2464.167	0.00441
2464.208	0.00441
2464.25	0.00441
2464.292	0.00441
2464.333	0.00441
2464.375	0.00441
2464.417	0.00441
2464.458	0.00441
2464.5	0.00441
2464.542	0.00441
2464.583	0.00441
2464.625	0.00441
2464.667	0.0044
2464.708	0.0044
2464.75	0.0044
2464.792	0.0044
2464.833	0.0044
2464.875	0.0044
2464.917	0.0044
2464.958	0.0044
2465	0.0044
2465.042	0.0044
2465.083	0.0044
2465.125	0.0044
2465.167	0.0044
2465.208	0.00439
2465.25	0.00439
2465.292	0.00439
2465.333	0.00439
2465.375	0.00439
2465.417	0.00439
2465.458	0.00439
2465.5	0.00439
2465.542	0.00439
2465.583	0.00439
2465.625	0.00439
2465.667	0.00439
2465.708	0.00439
2465.75	0.00438
2465.792	0.00438
2465.833	0.00438
2465.875	0.00438
2465.917	0.00438
2465.958	0.00438
2466	0.00438
2466.042	0.00438
2466.083	0.00438
2466.125	0.00438
2466.167	0.00438
2466.208	0.00438
2466.25	0.00438
2466.292	0.00437
2466.333	0.00437
2466.375	0.00437
2466.417	0.00437
2466.458	0.00437
2466.5	0.00437
2466.542	0.00437
2466.583	0.00437
2466.625	0.00437
2466.667	0.00437
2466.708	0.00437
2466.75	0.00437
2466.792	0.00437
2466.833	0.00437
2466.875	0.00436
2466.917	0.00436
2466.958	0.00436
2467	0.00436
2467.042	0.00436
2467.083	0.00436
2467.125	0.00436
2467.167	0.00436
2467.208	0.00436
2467.25	0.00436
2467.292	0.00436
2467.333	0.00436
2467.375	0.00436
2467.417	0.00436
2467.458	0.00435
2467.5	0.00435
2467.542	0.00435
2467.583	0.00435
2467.625	0.00435
2467.667	0.00435
2467.708	0.00435
2467.75	0.00435
2467.792	0.00435
2467.833	0.00435
2467.875	0.00435
2467.917	0.00435
2467.958	0.00435
2468	0.00435
2468.042	0.00434
2468.083	0.00434
2468.125	0.00434
2468.167	0.00434
2468.208	0.00434
2468.25	0.00434
2468.292	0.00434
2468.333	0.00434
2468.375	0.00434
2468.417	0.00434
2468.458	0.00434
2468.5	0.00434
2468.542	0.00434
2468.583	0.00434
2468.625	0.00433
2468.667	0.00433
2468.708	0.00433
2468.75	0.00433
2468.792	0.00433
2468.833	0.00433
2468.875	0.00433
2468.917	0.00433
2468.958	0.00433
2469	0.00433
2469.042	0.00433
2469.083	0.00433
2469.125	0.00433
2469.167	0.00433
2469.208	0.00432
2469.25	0.00432
2469.292	0.00432
2469.333	0.00432
2469.375	0.00432
2469.417	0.00432
2469.458	0.00432
2469.5	0.00432
2469.542	0.00432
2469.583	0.00432
2469.625	0.00432
2469.667	0.00432
2469.708	0.00432
2469.75	0.00432
2469.792	0.00432
2469.833	0.00431
2469.875	0.00431
2469.917	0.00431
2469.958	0.00431
2470	0.00431
2470.042	0.00431
2470.083	0.00431
2470.125	0.00431
2470.167	0.00431
2470.208	0.00431
2470.25	0.00431
2470.292	0.00431
2470.333	0.00431
2470.375	0.00431
2470.417	0.0043
2470.458	0.0043
2470.5	0.0043
2470.542	0.0043
2470.583	0.0043
2470.625	0.0043
2470.667	0.0043
2470.708	0.0043
2470.75	0.0043
2470.792	0.0043
2470.833	0.0043
2470.875	0.0043
2470.917	0.0043
2470.958	0.0043
2471	0.00429
2471.042	0.00429
2471.083	0.00429
2471.125	0.00429
2471.167	0.00429
2471.208	0.00429
2471.25	0.00429
2471.292	0.00429
2471.333	0.00429
2471.375	0.00429
2471.417	0.00429
2471.458	0.00429
2471.5	0.00429
2471.542	0.00429
2471.583	0.00429
2471.625	0.00428
2471.667	0.00428
2471.708	0.00428
2471.75	0.00428
2471.792	0.00428
2471.833	0.00428
2471.875	0.00428
2471.917	0.00428
2471.958	0.00428
2472	0.00428
2472.042	0.00428
2472.083	0.00428
2472.125	0.00428
2472.167	0.00428
2472.208	0.00428
2472.25	0.00427
2472.292	0.00427
2472.333	0.00427
2472.375	0.00427
2472.417	0.00427
2472.458	0.00427
2472.5	0.00427
2472.542	0.00427
2472.583	0.00427
2472.625	0.00427
2472.667	0.00427
2472.708	0.00427
2472.75	0.00427
2472.792	0.00427
2472.833	0.00426
2472.875	0.00426
2472.917	0.00426
2472.958	0.00426
2473	0.00426
2473.042	0.00426
2473.083	0.00426
2473.125	0.00426
2473.167	0.00426
2473.208	0.00426
2473.25	0.00426
2473.292	0.00426
2473.333	0.00426
2473.375	0.00426
2473.417	0.00426
2473.458	0.00425
2473.5	0.00425
2473.542	0.00425
2473.583	0.00425
2473.625	0.00425
2473.667	0.00425
2473.708	0.00425
2473.75	0.00425
2473.792	0.00425
2473.833	0.00425
2473.875	0.00425
2473.917	0.00425
2473.958	0.00425
2474	0.00425
2474.042	0.00425
2474.083	0.00424
2474.125	0.00424
2474.167	0.00424
2474.208	0.00424
2474.25	0.00424
2474.292	0.00424
2474.333	0.00424
2474.375	0.00424
2474.417	0.00424
2474.458	0.00424
2474.5	0.00424
2474.542	0.00424
2474.583	0.00424
2474.625	0.00424
2474.667	0.00424
2474.708	0.00423
2474.75	0.00423
2474.792	0.00423
2474.833	0.00423
2474.875	0.00423
2474.917	0.00423
2474.958	0.00423
2475	0.00423
2475.042	0.00423
2475.083	0.00423
2475.125	0.00423
2475.167	0.00423
2475.208	0.00423
2475.25	0.00423
2475.292	0.00423
2475.333	0.00422
2475.375	0.00422
2475.417	0.00422
2475.458	0.00422
2475.5	0.00422
2475.542	0.00422
2475.583	0.00422
2475.625	0.00422
2475.667	0.00422
2475.708	0.00422
2475.75	0.00422
2475.792	0.00422
2475.833	0.00422
2475.875	0.00422
2475.917	0.00422
2475.958	0.00422
2476	0.00421
2476.042	0.00421
2476.083	0.00421
2476.125	0.00421
2476.167	0.00421
2476.208	0.00421
2476.25	0.00421
2476.292	0.00421
2476.333	0.00421
2476.375	0.00421
2476.417	0.00421
2476.458	0.00421
2476.5	0.00421
2476.542	0.00421
2476.583	0.00421
2476.625	0.0042
2476.667	0.0042
2476.708	0.0042
2476.75	0.0042
2476.792	0.0042
2476.833	0.0042
2476.875	0.0042
2476.917	0.0042
2476.958	0.0042
2477	0.0042
2477.042	0.0042
2477.083	0.0042
2477.125	0.0042
2477.167	0.0042
2477.208	0.0042
2477.25	0.0042
2477.292	0.00419
2477.333	0.00419
2477.375	0.00419
2477.417	0.00419
2477.458	0.00419
2477.5	0.00419
2477.542	0.00419
2477.583	0.00419
2477.625	0.00419
2477.667	0.00419
2477.708	0.00419
2477.75	0.00419
2477.792	0.00419
2477.833	0.00419
2477.875	0.00419
2477.917	0.00418
2477.958	0.00418
2478	0.00418
2478.042	0.00418
2478.083	0.00418
2478.125	0.00418
2478.167	0.00418
2478.208	0.00418
2478.25	0.00418
2478.292	0.00418
2478.333	0.00418
2478.375	0.00418
2478.417	0.00418
2478.458	0.00418
2478.5	0.00418
2478.542	0.00418
2478.583	0.00417
2478.625	0.00417
2478.667	0.00417
2478.708	0.00417
2478.75	0.00417
2478.792	0.00417
2478.833	0.00417
2478.875	0.00417
2478.917	0.00417
2478.958	0.00417
2479	0.00417
2479.042	0.00417
2479.083	0.00417
2479.125	0.00417
2479.167	0.00417
2479.208	0.00416
2479.25	0.00416
2479.292	0.00416
2479.333	0.00416
2479.375	0.00416
2479.417	0.00416
2479.458	0.00416
2479.5	0.00416
2479.542	0.00416
2479.583	0.00416
2479.625	0.00416
2479.667	0.00416
2479.708	0.00416
2479.75	0.00416
2479.792	0.00416
2479.833	0.00416
2479.875	0.00415
2479.917	0.00415
2479.958	0.00415
2480	0.00415
2480.042	0.00415
2480.083	0.00415
2480.125	0.00415
2480.167	0.00415
2480.208	0.00415
2480.25	0.00415
2480.292	0.00415
2480.333	0.00415
2480.375	0.00415
2480.417	0.00415
2480.458	0.00415
2480.5	0.00415
2480.542	0.00414
2480.583	0.00414
2480.625	0.00414
2480.667	0.00414
2480.708	0.00414
2480.75	0.00414
2480.792	0.00414
2480.833	0.00414
2480.875	0.00414
2480.917	0.00414
2480.958	0.00414
2481	0.00414
2481.042	0.00414
2481.083	0.00414
2481.125	0.00414
2481.167	0.00414
2481.208	0.00413
2481.25	0.00413
2481.292	0.00413
2481.333	0.00413
2481.375	0.00413
2481.417	0.00413
2481.458	0.00413
2481.5	0.00413
2481.542	0.00413
2481.583	0.00413
2481.625	0.00413
2481.667	0.00413
2481.708	0.00413
2481.75	0.00413
2481.792	0.00413
2481.833	0.00413
2481.875	0.00412
2481.917	0.00412
2481.958	0.00412
2482	0.00412
2482.042	0.00412
2482.083	0.00412
2482.125	0.00412
2482.167	0.00412
2482.208	0.00412
2482.25	0.00412
2482.292	0.00412
2482.333	0.00412
2482.375	0.00412
2482.417	0.00412
2482.458	0.00412
2482.5	0.00412
2482.542	0.00411
2482.583	0.00411
2482.625	0.00411
2482.667	0.00411
2482.708	0.00411
2482.75	0.00411
2482.792	0.00411
2482.833	0.00411
2482.875	0.00411
2482.917	0.00411
2482.958	0.00411
2483	0.00411
2483.042	0.00411
2483.083	0.00411
2483.125	0.00411
2483.167	0.00411
2483.208	0.0041
2483.25	0.0041
2483.292	0.0041
2483.333	0.0041
2483.375	0.0041
2483.417	0.0041
2483.458	0.0041
2483.5	0.0041
2483.542	0.0041
2483.583	0.0041
2483.625	0.0041
2483.667	0.0041
2483.708	0.0041
2483.75	0.0041
2483.792	0.0041
2483.833	0.0041
2483.875	0.0041
2483.917	0.00409
2483.958	0.00409
2484	0.00409
2484.042	0.00409
2484.083	0.00409
2484.125	0.00409
2484.167	0.00409
2484.208	0.00409
2484.25	0.00409
2484.292	0.00389
2484.333	0.00279
2484.375	0.00231
2484.417	0.00219
2484.458	0.00214
2484.5	0.00213
2484.542	0.00224
2484.583	0.00245
2484.625	0.0027
2484.667	0.00296
2484.708	0.00316
2484.75	0.00331
2484.792	0.00343
2484.833	0.00351
2484.875	0.00355
2484.917	0.00357
2484.958	0.00358
2485	0.00357
2485.042	0.00357
2485.083	0.00357
2485.125	0.00357
2485.167	0.00356
2485.208	0.00356
2485.25	0.00356
2485.292	0.00356
2485.333	0.00356
2485.375	0.00356
2485.417	0.00356
2485.458	0.00356
2485.5	0.00356
2485.542	0.00355
2485.583	0.00355
2485.625	0.00355
2485.667	0.00355
2485.708	0.00355
2485.75	0.00355
2485.792	0.00355
2485.833	0.00355
2485.875	0.00355
2485.917	0.00355
2485.958	0.00354
2486	0.00354
2486.042	0.00354
2486.083	0.00354
2486.125	0.00354
2486.167	0.00352
2486.208	0.00332
2486.25	0.00256
2486.292	0.00214
2486.333	0.00206
2486.375	0.00217
2486.417	0.00239
2486.458	0.00266
2486.5	0.00294
2486.542	0.00319
2486.583	0.0034
2486.625	0.00356
2486.667	0.00371
2486.708	0.00384
2486.75	0.00396
2486.792	0.00406
2486.833	0.00415
2486.875	0.00422
2486.917	0.00429
2486.958	0.00434
2487	0.00437
2487.042	0.00441
2487.083	0.00444
2487.125	0.00448
2487.167	0.00452
2487.208	0.0046
2487.25	0.00467
2487.292	0.00473
2487.333	0.00476
2487.375	0.00479
2487.417	0.00483
2487.458	0.00486
2487.5	0.00488
2487.542	0.00491
2487.583	0.00493
2487.625	0.00494
2487.667	0.00496
2487.708	0.00497
2487.75	0.00498
2487.792	0.00498
2487.833	0.00498
2487.875	0.00497
2487.917	0.00497
2487.958	0.00497
2488	0.00496
2488.042	0.00496
2488.083	0.00496
2488.125	0.00495
2488.167	0.00495
2488.208	0.00495
2488.25	0.00494
2488.292	0.00494
2488.333	0.00494
2488.375	0.00493
2488.417	0.00493
2488.458	0.00493
2488.5	0.00492
2488.542	0.00492
2488.583	0.00492
2488.625	0.00491
2488.667	0.00491
2488.708	0.00491
2488.75	0.00491
2488.792	0.0049
2488.833	0.0049
2488.875	0.0049
2488.917	0.00489
2488.958	0.00489
2489	0.00489
2489.042	0.00489
2489.083	0.00488
2489.125	0.00488
2489.167	0.00489
2489.208	0.00497
2489.25	0.00507
2489.292	0.00514
2489.333	0.0052
2489.375	0.00526
2489.417	0.00531
2489.458	0.00534
2489.5	0.00537
2489.542	0.0054
2489.583	0.00542
2489.625	0.00545
2489.667	0.00547
2489.708	0.00548
2489.75	0.0055
2489.792	0.00551
2489.833	0.00552
2489.875	0.00553
2489.917	0.00553
2489.958	0.00554
2490	0.00553
2490.042	0.00553
2490.083	0.00552
2490.125	0.00552
2490.167	0.00551
2490.208	0.00551
2490.25	0.00551
2490.292	0.0055
2490.333	0.0055
2490.375	0.00549
2490.417	0.00549
2490.458	0.00549
2490.5	0.00548
2490.542	0.00548
2490.583	0.00547
2490.625	0.00547
2490.667	0.00547
2490.708	0.00546
2490.75	0.00546
2490.792	0.00545
2490.833	0.00545
2490.875	0.00545
2490.917	0.00544
2490.958	0.00544
2491	0.00544
2491.042	0.00543
2491.083	0.00543
2491.125	0.00543
2491.167	0.00542
2491.208	0.00542
2491.25	0.00541
2491.292	0.00542
2491.333	0.00543
2491.375	0.00545
2491.417	0.00546
2491.458	0.00547
2491.5	0.00548
2491.542	0.00548
2491.583	0.00548
2491.625	0.00548
2491.667	0.00548
2491.708	0.00548
2491.75	0.00547
2491.792	0.00547
2491.833	0.00547
2491.875	0.00546
2491.917	0.00546
2491.958	0.00546
2492	0.00545
2492.042	0.00545
2492.083	0.00544
2492.125	0.0054
2492.167	0.00547
2492.208	0.00547
2492.25	0.00542
2492.292	0.0054
2492.333	0.00538
2492.375	0.00538
2492.417	0.00539
2492.458	0.00541
2492.5	0.00543
2492.542	0.00545
2492.583	0.00548
2492.625	0.0055
2492.667	0.00553
2492.708	0.00555
2492.75	0.00558
2492.792	0.00559
2492.833	0.0056
2492.875	0.00562
2492.917	0.00564
2492.958	0.00566
2493	0.00567
2493.042	0.00569
2493.083	0.00569
2493.125	0.00568
2493.167	0.0057
2493.208	0.0057
2493.25	0.00566
2493.292	0.00566
2493.333	0.00566
2493.375	0.00566
2493.417	0.00567
2493.458	0.00568
2493.5	0.0057
2493.542	0.00571
2493.583	0.00573
2493.625	0.00575
2493.667	0.00577
2493.708	0.00578
2493.75	0.0058
2493.792	0.00581
2493.833	0.00582
2493.875	0.00584
2493.917	0.00585
2493.958	0.00586
2494	0.00588
2494.042	0.00589
2494.083	0.0059
2494.125	0.00591
2494.167	0.00592
2494.208	0.00593
2494.25	0.00593
2494.292	0.00594
2494.333	0.00595
2494.375	0.00595
2494.417	0.00596
2494.458	0.00596
2494.5	0.00597
2494.542	0.00597
2494.583	0.00598
2494.625	0.00598
2494.667	0.00598
2494.708	0.00598
2494.75	0.00598
2494.792	0.00598
2494.833	0.00598
2494.875	0.00598
2494.917	0.00597
2494.958	0.00597
2495	0.00596
2495.042	0.00596
2495.083	0.00595
2495.125	0.00594
2495.167	0.00598
2495.208	0.00602
2495.25	0.00603
2495.292	0.00604
2495.333	0.00605
2495.375	0.00606
2495.417	0.00608
2495.458	0.00609
2495.5	0.00611
2495.542	0.00612
2495.583	0.00614
2495.625	0.00614
2495.667	0.00616
2495.708	0.00617
2495.75	0.00618
2495.792	0.00619
2495.833	0.0062
2495.875	0.00621
2495.917	0.00622
2495.958	0.00623
2496	0.00624
2496.042	0.00625
2496.083	0.00624
2496.125	0.00583
2496.167	0.00434
2496.208	0.00251
2496.25	0.0019
2496.292	0.00178
2496.333	0.00184
2496.375	0.00205
2496.417	0.00232
2496.458	0.00262
2496.5	0.0029
2496.542	0.00315
2496.583	0.00337
2496.625	0.00355
2496.667	0.0037
2496.708	0.00383
2496.75	0.00396
2496.792	0.00407
2496.833	0.00417
2496.875	0.00426
2496.917	0.00434
2496.958	0.00441
2497	0.00448
2497.042	0.00454
2497.083	0.0046
2497.125	0.00467
2497.167	0.00476
2497.208	0.00483
2497.25	0.00486
2497.292	0.00491
2497.333	0.00494
2497.375	0.00498
2497.417	0.00501
2497.458	0.00504
2497.5	0.00507
2497.542	0.0051
2497.583	0.00513
2497.625	0.00516
2497.667	0.00518
2497.708	0.00521
2497.75	0.00524
2497.792	0.00526
2497.833	0.00529
2497.875	0.0053
2497.917	0.00532
2497.958	0.00534
2498	0.00536
2498.042	0.00537
2498.083	0.00539
2498.125	0.00541
2498.167	0.00542
2498.208	0.00543
2498.25	0.00545
2498.292	0.00546
2498.333	0.00547
2498.375	0.00548
2498.417	0.00549
2498.458	0.0055
2498.5	0.00551
2498.542	0.00551
2498.583	0.00552
2498.625	0.00553
2498.667	0.00553
2498.708	0.00554
2498.75	0.00554
2498.792	0.00554
2498.833	0.00555
2498.875	0.00555
2498.917	0.00555
2498.958	0.00555
2499	0.00555
2499.042	0.00554
2499.083	0.00554
2499.125	0.00554
2499.167	0.00553
2499.208	0.00553
2499.25	0.00554
2499.292	0.00555
2499.333	0.00555
2499.375	0.00556
2499.417	0.00557
2499.458	0.00558
2499.5	0.00559
2499.542	0.0056
2499.583	0.0056
2499.625	0.00561
2499.667	0.00562
2499.708	0.00562
2499.75	0.00563
2499.792	0.00563
2499.833	0.00563
2499.875	0.00564
2499.917	0.00564
2499.958	0.00564
2500	0.00563
2500.042	0.00563
2500.083	0.00563
2500.125	0.00562
2500.167	0.00562
2500.208	0.00561
2500.25	0.00561
2500.292	0.0056
2500.333	0.0056
2500.375	0.0056
2500.417	0.00559
2500.458	0.00559
2500.5	0.00558
2500.542	0.00558
2500.583	0.00557
2500.625	0.00557
2500.667	0.00557
2500.708	0.00556
2500.75	0.00556
2500.792	0.00555
2500.833	0.00555
2500.875	0.00555
2500.917	0.00554
2500.958	0.00554
2501	0.00553
2501.042	0.00553
2501.083	0.00553
2501.125	0.00552
2501.167	0.00552
2501.208	0.00552
2501.25	0.00551
2501.292	0.00551
2501.333	0.0055
2501.375	0.0055
2501.417	0.0055
2501.458	0.00549
2501.5	0.00549
2501.542	0.00549
2501.583	0.00548
2501.625	0.00548
2501.667	0.00548
2501.708	0.00547
2501.75	0.00547
2501.792	0.00547
2501.833	0.00546
2501.875	0.00546
2501.917	0.00546
2501.958	0.00545
2502	0.00545
2502.042	0.00545
2502.083	0.00544
2502.125	0.00544
